"subjID" "choice" "RT"
"sub08" 2 0.7286
"sub08" 2 0.7101
"sub08" 2 0.4497
"sub08" 2 1.4583
"sub08" 2 0.743
"sub08" 2 0.6847
"sub08" 2 0.8168
"sub08" 2 0.5027
"sub08" 2 1.0036
"sub08" 2 0.516
"sub08" 2 0.6151
"sub08" 2 0.4659
"sub08" 2 0.4358
"sub08" 2 0.5823
"sub08" 2 0.6294
"sub08" 2 0.5061
"sub08" 2 0.6256
"sub08" 2 0.6931
"sub08" 2 0.7782
"sub08" 1 1.0406
"sub08" 2 1.0153
"sub08" 2 0.5416
"sub08" 2 1.2388
"sub08" 2 0.8811
"sub09" 2 1.3179
"sub09" 2 0.6662
"sub09" 1 0.8688
"sub09" 1 0.6514
"sub09" 2 0.7469
"sub09" 1 0.5341
"sub09" 2 1.0402
"sub09" 1 1.564
"sub09" 1 0.8231
"sub09" 1 0.5508
"sub09" 2 0.504
"sub09" 2 0.4737
"sub09" 2 1.3018
"sub09" 2 1.139
"sub09" 1 1.249
"sub09" 2 0.7736
"sub09" 1 0.9327
"sub09" 1 0.6082
"sub09" 1 0.7893
"sub09" 2 0.4643
"sub09" 1 0.9211
"sub09" 2 0.7743
"sub09" 2 0.4631
"sub09" 2 0.4885
"sub09" 2 0.4618
"sub09" 1 0.4432
"sub09" 1 0.4712
"sub09" 2 0.3762
"sub09" 1 0.8935
"sub09" 2 0.8243
"sub09" 2 0.8559
"sub09" 1 0.9067
"sub09" 1 0.9131
"sub09" 1 0.5772
"sub09" 1 1.1476
"sub09" 2 1.2386
"sub09" 2 1.1375
"sub09" 2 0.6063
"sub09" 2 0.5285
"sub09" 2 0.8179
"sub09" 2 0.6965
"sub09" 2 0.9686
"sub09" 2 0.579
"sub09" 2 1.3118
"sub09" 2 0.454
"sub09" 2 0.7335
"sub09" 1 0.6347
"sub09" 1 0.5288
"sub09" 2 0.5695
"sub09" 1 0.5996
"sub09" 1 1.0938
"sub09" 1 0.5497
"sub09" 2 0.8551
"sub09" 1 1.2235
"sub09" 2 0.8578
"sub09" 2 0.4613
"sub09" 1 0.7311
"sub09" 1 0.7578
"sub09" 1 0.5948
"sub09" 2 0.6326
"sub09" 1 0.7976
"sub09" 1 0.6372
"sub09" 1 0.4949
"sub09" 2 0.4831
"sub09" 2 0.3902
"sub09" 1 1.0036
"sub09" 1 0.7797
"sub09" 2 0.8533
"sub09" 2 0.568
"sub09" 2 0.4876
"sub09" 1 0.5067
"sub09" 2 0.628
"sub09" 1 0.5038
"sub09" 2 0.6433
"sub09" 1 0.6589
"sub09" 2 0.5091
"sub09" 1 0.8539
"sub09" 1 0.5789
"sub09" 1 0.6613
"sub09" 1 1.8384
"sub09" 1 0.4474
"sub09" 1 0.6135
"sub09" 1 0.5525
"sub10" 2 0.719
"sub10" 2 0.6705
"sub10" 2 0.5799
"sub10" 2 0.7513
"sub10" 2 0.5832
"sub10" 2 0.8255
"sub10" 2 0.6578
"sub10" 2 0.4861
"sub10" 2 0.8041
"sub10" 2 0.5637
"sub10" 2 0.4755
"sub10" 2 0.5871
"sub10" 2 0.5241
"sub10" 2 0.7013
"sub10" 1 0.762
"sub10" 2 0.7174
"sub10" 2 0.482
"sub10" 2 0.7273
"sub10" 2 0.7488
"sub10" 2 0.6889
"sub10" 2 0.9328
"sub10" 2 0.5465
"sub10" 2 0.9553
"sub10" 2 0.7042
"sub10" 2 1.0973
"sub10" 2 0.7663
"sub10" 2 0.687
"sub10" 2 0.7176
"sub10" 2 0.3733
"sub10" 2 0.7871
"sub10" 2 0.5542
"sub10" 1 0.6963
"sub10" 2 0.5461
"sub10" 2 0.6272
"sub10" 2 0.7033
"sub10" 2 0.6073
"sub10" 2 0.5101
"sub10" 2 0.6467
"sub10" 2 1.2307
"sub10" 2 0.5123
"sub10" 2 0.4736
"sub10" 2 0.5363
"sub10" 2 0.3919
"sub10" 2 0.374
"sub10" 2 0.4477
"sub10" 2 0.5855
"sub10" 2 0.5007
"sub10" 2 0.6612
