"subjID" "choice" "RT" "altrep" "condition" "area"
"sub101" 2 0.5186 "2" "S" "FP"
"sub101" 2 1.0386 "1" "S" "FP"
"sub101" 2 0.4971 "2" "S" "FP"
"sub101" 2 0.487 "2" "S" "FP"
"sub101" 2 0.5167 "2" "S" "FP"
"sub101" 2 0.5273 "2" "S" "FP"
"sub101" 2 0.4392 "2" "S" "FP"
"sub101" 2 0.3751 "2" "S" "FP"
"sub101" 2 0.6816 "2" "S" "FP"
"sub101" 2 0.9002 "2" "S" "FP"
"sub101" 2 0.5815 "1" "S" "FP"
"sub101" 2 0.7408 "2" "S" "FP"
"sub101" 2 0.4027 "2" "S" "FP"
"sub101" 2 0.5137 "2" "S" "FP"
"sub101" 2 0.716 "1" "S" "FP"
"sub101" 2 0.9458 "2" "S" "FP"
"sub101" 2 0.4639 "2" "S" "FP"
"sub101" 1 1.2542 "2" "S" "FP"
"sub101" 2 0.7426 "2" "S" "FP"
"sub101" 2 0.6142 "2" "S" "FP"
"sub101" 2 0.4433 "2" "S" "FP"
"sub101" 2 0.4297 "2" "S" "FP"
"sub101" 2 0.4994 "2" "S" "FP"
"sub101" 2 0.8904 "2" "S" "FP"
"sub101" 1 0.8328 "2" "S" "FP"
"sub101" 1 0.937 "2" "S" "FP"
"sub101" 2 0.5255 "1" "S" "FP"
"sub101" 2 0.3821 "1" "S" "FP"
"sub101" 2 0.4777 "1" "S" "FP"
"sub101" 2 0.4148 "2" "S" "FP"
"sub101" 2 0.7554 "2" "S" "FP"
"sub101" 2 0.4508 "2" "S" "FP"
"sub101" 2 0.4311 "2" "S" "FP"
"sub101" 2 1.1047 "2" "S" "FP"
"sub101" 2 0.5393 "2" "S" "FP"
"sub101" 2 0.9624 "2" "S" "FP"
"sub101" 2 0.4266 "2" "S" "FP"
"sub101" 2 0.8976 "2" "S" "FP"
"sub101" 2 1.0869 "2" "S" "FP"
"sub101" 2 0.4529 "2" "S" "FP"
"sub101" 2 0.8893 "1" "S" "FP"
"sub101" 2 1.0558 "2" "S" "FP"
"sub101" 2 0.4499 "1" "S" "FP"
"sub101" 2 0.4628 "2" "S" "FP"
"sub101" 1 1.0216 "1" "S" "FP"
"sub101" 2 0.9429 "2" "S" "FP"
"sub101" 2 0.4824 "2" "S" "FP"
"sub101" 2 0.6343 "2" "S" "FP"
"sub101" 2 0.6565 "1" "S" "FP"
"sub101" 2 0.4077 "1" "S" "FP"
"sub101" 1 0.5822 "2" "S" "FP"
"sub101" 2 0.6464 "2" "S" "FP"
"sub101" 2 1.0076 "2" "S" "FP"
"sub101" 1 0.455 "2" "S" "FP"
"sub101" 2 0.9447 "2" "S" "FP"
"sub101" 2 0.5691 "2" "S" "FP"
"sub101" 1 1.0374 "1" "S" "FP"
"sub101" 2 0.5698 "1" "S" "FP"
"sub101" 2 0.4666 "2" "S" "FP"
"sub101" 2 0.4159 "2" "S" "FP"
"sub101" 1 0.2477 "1" "S" "FP"
"sub101" 2 0.391 "2" "S" "FP"
"sub101" 2 0.4297 "1" "S" "FP"
"sub101" 2 0.5145 "1" "S" "FP"
"sub101" 1 0.6246 "2" "S" "FP"
"sub101" 1 0.7087 "2" "S" "FP"
"sub101" 1 0.4616 "2" "S" "FP"
"sub101" 2 1.1531 "2" "S" "FP"
"sub101" 2 0.4383 "2" "S" "FP"
"sub101" 1 0.7167 "2" "S" "FP"
"sub101" 2 0.4314 "2" "S" "FP"
"sub101" 2 0.5634 "2" "S" "FP"
"sub101" 2 1.1157 "2" "S" "FP"
"sub101" 1 1.0214 "2" "S" "FP"
"sub101" 2 0.5783 "2" "S" "FP"
"sub101" 2 0.7685 "1" "S" "FP"
"sub101" 2 0.3848 "2" "S" "FP"
"sub101" 1 0.6895 "2" "S" "FP"
"sub101" 1 0.7701 "2" "S" "FP"
"sub101" 2 0.3819 "1" "S" "FP"
"sub101" 2 0.5813 "2" "S" "FP"
"sub101" 2 0.4538 "2" "S" "FP"
"sub101" 2 0.484 "2" "S" "FP"
"sub101" 2 0.9584 "2" "S" "FP"
"sub101" 2 1.0988 "2" "S" "FP"
"sub101" 2 0.4172 "1" "S" "FP"
"sub101" 2 0.4388 "1" "S" "FP"
"sub101" 2 0.6112 "1" "S" "FP"
"sub101" 2 0.4455 "1" "S" "FP"
"sub101" 2 0.5974 "1" "S" "FP"
"sub101" 1 0.6681 "1" "S" "FP"
"sub101" 2 0.998 "1" "S" "FP"
"sub101" 2 0.5566 "1" "S" "FP"
"sub101" 2 0.5864 "1" "S" "FP"
"sub101" 2 0.6394 "1" "S" "FP"
"sub101" 2 0.8651 "1" "S" "FP"
"sub101" 2 0.6323 "1" "S" "FP"
"sub101" 2 0.5626 "2" "S" "FP"
"sub101" 2 1.216 "1" "S" "FP"
"sub101" 2 0.6085 "2" "S" "FP"
"sub101" 2 0.4432 "1" "S" "FP"
"sub101" 2 0.7589 "2" "S" "FP"
"sub101" 2 0.8701 "2" "S" "FP"
"sub101" 2 0.7541 "2" "S" "FP"
"sub101" 2 1.1083 "2" "S" "FP"
"sub101" 2 0.457 "2" "S" "FP"
"sub101" 2 0.6881 "2" "S" "FP"
"sub101" 2 0.4727 "2" "S" "FP"
"sub101" 2 1.5075 "2" "S" "FP"
"sub101" 2 0.9096 "2" "S" "FP"
"sub101" 1 0.6136 "1" "S" "FP"
"sub101" 2 0.677 "2" "S" "FP"
"sub101" 2 0.8463 "2" "S" "FP"
"sub101" 1 0.7691 "2" "S" "FP"
"sub101" 2 0.8445 "2" "S" "FP"
"sub101" 1 0.5714 "2" "S" "FP"
"sub101" 2 0.7162 "2" "S" "FP"
"sub101" 2 0.4961 "2" "S" "FP"
"sub101" 2 0.7065 "2" "S" "FP"
"sub101" 2 0.4251 "2" "S" "FP"
"sub101" 1 0.4671 "2" "S" "FP"
"sub101" 2 0.3502 "1" "S" "FP"
"sub101" 1 0.398 "2" "S" "FP"
"sub102" 2 0.982 "2" "S" "FP"
"sub102" 2 0.6708 "1" "S" "FP"
"sub102" 2 0.5615 "1" "S" "FP"
"sub102" 2 0.7698 "1" "S" "FP"
"sub102" 2 0.8331 "1" "S" "FP"
"sub102" 2 0.9983 "2" "S" "FP"
"sub102" 2 0.967 "1" "S" "FP"
"sub102" 2 0.3946 "2" "S" "FP"
"sub102" 2 0.5581 "2" "S" "FP"
"sub102" 1 0.9182 "2" "S" "FP"
"sub102" 2 0.9161 "1" "S" "FP"
"sub102" 2 0.8794 "1" "S" "FP"
"sub102" 2 1.2576 "2" "S" "FP"
"sub102" 2 0.8909 "1" "S" "FP"
"sub102" 2 0.5495 "2" "S" "FP"
"sub102" 2 1.2177 "2" "S" "FP"
"sub102" 2 0.6621 "1" "S" "FP"
"sub102" 2 0.6039 "2" "S" "FP"
"sub102" 2 0.8314 "2" "S" "FP"
"sub102" 2 1.1924 "1" "S" "FP"
"sub102" 2 1.0889 "2" "S" "FP"
"sub102" 2 0.8768 "1" "S" "FP"
"sub102" 2 0.5845 "2" "S" "FP"
"sub102" 1 0.6861 "1" "S" "FP"
"sub102" 2 1.078 "2" "S" "FP"
"sub102" 2 0.6135 "2" "S" "FP"
"sub102" 2 1.0623 "1" "S" "FP"
"sub102" 2 0.4438 "2" "S" "FP"
"sub102" 2 0.5104 "1" "S" "FP"
"sub102" 2 0.4849 "2" "S" "FP"
"sub102" 2 0.5617 "1" "S" "FP"
"sub102" 2 0.8451 "1" "S" "FP"
"sub102" 2 0.5529 "2" "S" "FP"
"sub102" 2 0.8791 "2" "S" "FP"
"sub102" 2 1.0527 "1" "S" "FP"
"sub102" 2 0.7188 "1" "S" "FP"
"sub102" 2 0.9281 "1" "S" "FP"
"sub102" 2 0.6618 "1" "S" "FP"
"sub102" 2 0.6419 "1" "S" "FP"
"sub102" 2 0.675 "1" "S" "FP"
"sub102" 2 0.5853 "2" "S" "FP"
"sub102" 2 0.429 "1" "S" "FP"
"sub102" 2 0.6056 "1" "S" "FP"
"sub102" 2 0.5465 "2" "S" "FP"
"sub102" 2 0.6749 "1" "S" "FP"
"sub102" 2 0.5818 "1" "S" "FP"
"sub102" 2 0.8304 "2" "S" "FP"
"sub102" 2 0.6005 "1" "S" "FP"
"sub102" 2 0.922 "2" "S" "FP"
"sub102" 2 0.8474 "2" "S" "FP"
"sub102" 2 0.5198 "1" "S" "FP"
"sub102" 2 1.0634 "1" "S" "FP"
"sub102" 2 1.2471 "1" "S" "FP"
"sub102" 2 1.1587 "1" "S" "FP"
"sub102" 2 0.9598 "2" "S" "FP"
"sub102" 2 0.7405 "2" "S" "FP"
"sub102" 2 0.9386 "1" "S" "FP"
"sub102" 2 0.6154 "1" "S" "FP"
"sub102" 2 0.6907 "1" "S" "FP"
"sub102" 2 0.6711 "1" "S" "FP"
"sub102" 2 0.9829 "2" "S" "FP"
"sub102" 2 0.7849 "2" "S" "FP"
"sub102" 2 0.6649 "1" "S" "FP"
"sub102" 2 0.7772 "1" "S" "FP"
"sub102" 2 0.4971 "2" "S" "FP"
"sub102" 2 0.6854 "2" "S" "FP"
"sub102" 2 0.6988 "2" "S" "FP"
"sub102" 2 0.5095 "1" "S" "FP"
"sub102" 1 0.6575 "1" "S" "FP"
"sub102" 2 0.7709 "2" "S" "FP"
"sub102" 2 0.8923 "2" "S" "FP"
"sub102" 2 0.6462 "1" "S" "FP"
"sub102" 2 0.7623 "1" "S" "FP"
"sub102" 2 0.8362 "1" "S" "FP"
"sub102" 2 0.757 "1" "S" "FP"
"sub102" 2 0.5744 "1" "S" "FP"
"sub102" 2 0.5433 "1" "S" "FP"
"sub102" 2 0.6997 "2" "S" "FP"
"sub102" 2 0.6989 "1" "S" "FP"
"sub102" 2 0.7084 "1" "S" "FP"
"sub102" 2 0.5387 "1" "S" "FP"
"sub102" 2 0.5632 "1" "S" "FP"
"sub102" 2 0.5159 "1" "S" "FP"
"sub102" 2 0.9853 "1" "S" "FP"
"sub102" 2 1.0784 "2" "S" "FP"
"sub102" 2 0.4795 "2" "S" "FP"
"sub102" 1 0.6016 "1" "S" "FP"
"sub102" 2 1.389 "2" "S" "FP"
"sub102" 2 0.5694 "1" "S" "FP"
"sub102" 2 1.3982 "1" "S" "FP"
"sub102" 2 1.0044 "2" "S" "FP"
"sub102" 2 0.5456 "1" "S" "FP"
"sub102" 2 0.4959 "1" "S" "FP"
"sub102" 2 0.7234 "1" "S" "FP"
"sub102" 2 1.1093 "1" "S" "FP"
"sub102" 2 0.7513 "1" "S" "FP"
"sub102" 2 0.8351 "1" "S" "FP"
"sub102" 2 0.5989 "2" "S" "FP"
"sub102" 2 1.1442 "1" "S" "FP"
"sub102" 2 0.7473 "1" "S" "FP"
"sub102" 2 0.7333 "1" "S" "FP"
"sub102" 2 0.5841 "1" "S" "FP"
"sub102" 2 0.5646 "1" "S" "FP"
"sub102" 2 0.6608 "1" "S" "FP"
"sub102" 2 0.5632 "1" "S" "FP"
"sub102" 2 0.5565 "1" "S" "FP"
"sub102" 2 0.5966 "1" "S" "FP"
"sub102" 2 0.866 "1" "S" "FP"
"sub102" 2 0.4501 "2" "S" "FP"
"sub102" 2 0.8886 "1" "S" "FP"
"sub102" 2 0.5583 "2" "S" "FP"
"sub102" 2 0.4833 "2" "S" "FP"
"sub102" 2 0.6722 "1" "S" "FP"
"sub102" 2 0.41 "1" "S" "FP"
"sub102" 2 0.5463 "1" "S" "FP"
"sub102" 2 0.6271 "1" "S" "FP"
"sub102" 2 0.5402 "1" "S" "FP"
"sub102" 2 0.8538 "2" "S" "FP"
"sub102" 2 0.7273 "1" "S" "FP"
"sub102" 2 0.5444 "2" "S" "FP"
"sub102" 2 1.3032 "1" "S" "FP"
"sub102" 2 0.7424 "2" "S" "FP"
"sub102" 2 0.6901 "1" "S" "FP"
"sub102" 2 0.8854 "1" "S" "FP"
"sub102" 2 1.0085 "2" "S" "FP"
"sub102" 2 0.6317 "1" "S" "FP"
"sub102" 2 0.7305 "1" "S" "FP"
"sub102" 2 0.7779 "1" "S" "FP"
"sub102" 2 0.9757 "1" "S" "FP"
"sub102" 2 0.9864 "2" "S" "FP"
"sub102" 2 0.5872 "1" "S" "FP"
"sub102" 2 0.4685 "1" "S" "FP"
"sub102" 2 0.5986 "1" "S" "FP"
"sub102" 2 0.4995 "1" "S" "FP"
"sub102" 2 0.4473 "1" "S" "FP"
"sub102" 2 0.5859 "1" "S" "FP"
"sub102" 2 0.8901 "2" "S" "FP"
"sub102" 2 0.4408 "2" "S" "FP"
"sub102" 2 0.4981 "1" "S" "FP"
"sub102" 2 0.6541 "1" "S" "FP"
"sub102" 2 0.6111 "1" "S" "FP"
"sub102" 2 0.5078 "1" "S" "FP"
"sub102" 2 1.1228 "2" "S" "FP"
"sub102" 2 1.0303 "1" "S" "FP"
"sub102" 2 0.4098 "2" "S" "FP"
"sub102" 2 0.5184 "1" "S" "FP"
"sub102" 2 0.6028 "1" "S" "FP"
"sub102" 2 0.7446 "1" "S" "FP"
"sub102" 2 0.4992 "2" "S" "FP"
"sub102" 1 0.6614 "2" "S" "FP"
"sub102" 2 0.4659 "1" "S" "FP"
"sub102" 2 0.6001 "1" "S" "FP"
"sub102" 2 0.55 "1" "S" "FP"
"sub102" 2 0.5838 "2" "S" "FP"
"sub102" 2 1.2362 "1" "S" "FP"
"sub102" 2 0.6369 "1" "S" "FP"
"sub102" 2 0.4316 "1" "S" "FP"
"sub102" 2 0.5665 "1" "S" "FP"
"sub102" 2 0.5968 "1" "S" "FP"
"sub102" 2 0.4255 "1" "S" "FP"
"sub102" 2 0.5999 "1" "S" "FP"
"sub102" 2 0.5474 "1" "S" "FP"
"sub102" 2 0.5486 "1" "S" "FP"
"sub102" 2 0.5688 "1" "S" "FP"
"sub102" 2 0.5967 "2" "S" "FP"
"sub102" 2 0.5178 "1" "S" "FP"
"sub102" 2 0.5442 "1" "S" "FP"
"sub102" 2 0.5775 "1" "S" "FP"
"sub102" 2 0.39 "1" "S" "FP"
"sub102" 2 0.573 "2" "S" "FP"
"sub102" 2 0.5745 "1" "S" "FP"
"sub102" 2 0.5105 "1" "S" "FP"
"sub102" 2 0.5782 "1" "S" "FP"
"sub102" 2 0.5839 "1" "S" "FP"
"sub102" 2 0.5622 "1" "S" "FP"
"sub102" 2 0.5586 "1" "S" "FP"
"sub102" 2 0.5983 "2" "S" "FP"
"sub102" 2 0.8272 "1" "S" "FP"
"sub102" 2 0.5126 "1" "S" "FP"
"sub102" 2 0.4517 "1" "S" "FP"
"sub102" 2 0.6862 "1" "S" "FP"
"sub102" 2 0.8897 "1" "S" "FP"
"sub102" 2 0.5445 "1" "S" "FP"
"sub102" 2 1.1617 "1" "S" "FP"
"sub102" 2 1.1388 "2" "S" "FP"
"sub102" 2 0.654 "1" "S" "FP"
"sub102" 2 0.8123 "2" "S" "FP"
"sub102" 2 0.6698 "1" "S" "FP"
"sub102" 2 0.5366 "1" "S" "FP"
"sub102" 2 0.6461 "1" "S" "FP"
"sub102" 2 0.8656 "2" "S" "FP"
"sub102" 2 0.3969 "1" "S" "FP"
"sub102" 2 0.524 "1" "S" "FP"
"sub102" 2 0.9621 "2" "S" "FP"
"sub102" 2 1.0515 "2" "S" "FP"
"sub102" 2 0.6753 "1" "S" "FP"
"sub102" 2 0.6056 "1" "S" "FP"
"sub102" 2 0.8529 "2" "S" "FP"
"sub102" 2 0.5853 "1" "S" "FP"
"sub102" 2 0.7514 "2" "S" "FP"
"sub102" 2 0.7225 "1" "S" "FP"
"sub102" 2 0.7539 "1" "S" "FP"
"sub102" 2 0.5193 "1" "S" "FP"
"sub102" 2 0.5881 "2" "S" "FP"
"sub102" 2 1.351 "1" "S" "FP"
"sub102" 2 1.1777 "1" "S" "FP"
"sub102" 2 0.6899 "2" "S" "FP"
"sub102" 2 0.5528 "1" "S" "FP"
"sub102" 2 0.6657 "1" "S" "FP"
"sub102" 2 0.9258 "1" "S" "FP"
"sub102" 2 0.6526 "1" "S" "FP"
"sub102" 2 0.7138 "1" "S" "FP"
"sub102" 1 0.6823 "2" "S" "FP"
"sub102" 2 0.7934 "1" "S" "FP"
"sub102" 2 1.0987 "1" "S" "FP"
"sub102" 2 0.6 "1" "S" "FP"
"sub102" 2 1.0541 "2" "S" "FP"
"sub102" 2 0.7584 "2" "S" "FP"
"sub102" 2 0.7123 "1" "S" "FP"
"sub102" 2 1.0364 "1" "S" "FP"
"sub102" 2 0.8025 "2" "S" "FP"
"sub102" 2 0.6502 "1" "S" "FP"
"sub102" 2 0.8807 "1" "A" "FP"
"sub102" 2 0.6937 "2" "A" "FP"
"sub102" 2 0.696 "2" "A" "FP"
"sub102" 2 0.8841 "1" "A" "FP"
"sub102" 2 0.8734 "1" "A" "FP"
"sub102" 2 0.5584 "2" "A" "FP"
"sub102" 1 0.7356 "2" "A" "FP"
"sub102" 2 0.6564 "2" "A" "FP"
"sub102" 2 0.5248 "1" "A" "FP"
"sub102" 2 0.7645 "2" "A" "FP"
"sub102" 2 0.4971 "1" "A" "FP"
"sub102" 2 0.6196 "2" "A" "FP"
"sub102" 2 1.0629 "1" "A" "FP"
"sub102" 2 0.6725 "2" "A" "FP"
"sub102" 1 0.587 "2" "A" "FP"
"sub102" 2 0.4971 "2" "A" "FP"
"sub102" 2 0.5078 "1" "A" "FP"
"sub102" 2 0.6945 "2" "A" "FP"
"sub102" 2 0.6205 "2" "A" "FP"
"sub102" 2 0.7889 "2" "A" "FP"
"sub102" 2 0.4033 "1" "A" "FP"
"sub102" 2 1.1773 "2" "A" "FP"
"sub102" 2 0.4877 "2" "A" "FP"
"sub102" 2 1.1581 "1" "A" "FP"
"sub102" 2 0.5755 "1" "A" "FP"
"sub102" 2 0.4196 "2" "A" "FP"
"sub102" 2 0.4748 "1" "A" "FP"
"sub102" 2 0.6969 "2" "A" "FP"
"sub102" 2 0.9971 "1" "A" "FP"
"sub102" 1 0.6878 "2" "A" "FP"
"sub102" 2 0.8553 "2" "A" "FP"
"sub102" 2 0.5472 "1" "A" "FP"
"sub102" 2 0.596 "2" "A" "FP"
"sub102" 2 0.6512 "2" "A" "FP"
"sub102" 2 0.7318 "1" "A" "FP"
"sub102" 2 0.5996 "1" "A" "FP"
"sub102" 2 0.6221 "1" "A" "FP"
"sub102" 2 0.6557 "2" "A" "FP"
"sub102" 2 0.495 "1" "A" "FP"
"sub102" 2 0.5492 "1" "A" "FP"
"sub102" 2 0.6138 "1" "A" "FP"
"sub102" 1 0.7704 "2" "A" "FP"
"sub102" 2 0.5885 "2" "A" "FP"
"sub102" 2 0.6911 "1" "A" "FP"
"sub102" 2 0.9548 "2" "A" "FP"
"sub102" 2 1.136 "2" "A" "FP"
"sub102" 2 0.7506 "2" "A" "FP"
"sub102" 2 0.5845 "2" "A" "FP"
"sub102" 2 1.0444 "1" "A" "FP"
"sub102" 2 0.8386 "1" "A" "FP"
"sub102" 2 0.6148 "1" "A" "FP"
"sub102" 2 0.7947 "2" "A" "FP"
"sub102" 2 0.743 "1" "A" "FP"
"sub102" 2 0.7841 "2" "A" "FP"
"sub102" 2 0.5554 "1" "A" "FP"
"sub102" 2 0.7072 "2" "A" "FP"
"sub102" 2 0.6424 "1" "A" "FP"
"sub102" 2 0.8964 "1" "A" "FP"
"sub102" 2 0.5194 "2" "A" "FP"
"sub102" 2 0.9069 "1" "A" "FP"
"sub102" 2 0.5163 "1" "A" "FP"
"sub102" 2 0.5495 "2" "A" "FP"
"sub102" 2 0.7514 "1" "A" "FP"
"sub102" 2 0.7436 "2" "A" "FP"
"sub102" 2 0.7598 "1" "A" "FP"
"sub102" 2 0.6439 "1" "A" "FP"
"sub102" 2 0.7043 "1" "A" "FP"
"sub102" 2 0.5075 "1" "A" "FP"
"sub102" 2 0.5161 "1" "A" "FP"
"sub102" 2 1.1629 "2" "A" "FP"
"sub102" 2 0.7008 "1" "A" "FP"
"sub102" 2 0.501 "2" "A" "FP"
"sub102" 2 0.6294 "1" "A" "FP"
"sub102" 2 0.5508 "2" "A" "FP"
"sub102" 2 0.6318 "1" "A" "FP"
"sub102" 2 0.75 "1" "A" "FP"
"sub102" 2 0.4428 "1" "A" "FP"
"sub102" 2 0.6542 "1" "A" "FP"
"sub102" 2 0.567 "2" "A" "FP"
"sub102" 2 0.4936 "1" "A" "FP"
"sub102" 2 0.6258 "2" "A" "FP"
"sub102" 2 0.5432 "1" "A" "FP"
"sub102" 1 0.6486 "1" "A" "FP"
"sub102" 2 0.5291 "1" "A" "FP"
"sub102" 2 0.5814 "2" "A" "FP"
"sub102" 2 0.8583 "1" "A" "FP"
"sub102" 2 1.3381 "2" "A" "FP"
"sub102" 2 0.8721 "1" "A" "FP"
"sub102" 2 0.5948 "1" "A" "FP"
"sub102" 2 0.9324 "2" "A" "FP"
"sub102" 2 0.9739 "1" "A" "FP"
"sub102" 2 0.7364 "1" "A" "FP"
"sub102" 2 0.4428 "2" "A" "FP"
"sub102" 2 0.5464 "1" "A" "FP"
"sub102" 2 0.6142 "2" "A" "FP"
"sub102" 2 0.6399 "2" "A" "FP"
"sub102" 2 0.5754 "1" "A" "FP"
"sub102" 2 0.5011 "2" "A" "FP"
"sub102" 2 0.7695 "2" "A" "FP"
"sub102" 2 0.5938 "2" "A" "FP"
"sub102" 2 0.6519 "2" "A" "FP"
"sub102" 2 0.9623 "1" "A" "FP"
"sub102" 2 0.4787 "1" "A" "FP"
"sub102" 2 0.9355 "2" "A" "FP"
"sub102" 2 0.8987 "2" "A" "FP"
"sub102" 2 0.5772 "1" "A" "FP"
"sub102" 2 0.9388 "1" "A" "FP"
"sub102" 2 0.9098 "2" "A" "FP"
"sub102" 2 0.5184 "1" "A" "FP"
"sub102" 2 0.7646 "1" "A" "FP"
"sub102" 2 1.0397 "2" "A" "FP"
"sub102" 2 0.5698 "1" "A" "FP"
"sub102" 2 1.0066 "2" "A" "FP"
"sub102" 2 0.9789 "2" "A" "FP"
"sub102" 2 0.6873 "1" "A" "FP"
"sub102" 2 1.1478 "2" "A" "FP"
"sub102" 2 0.8751 "2" "A" "FP"
"sub102" 2 0.9205 "1" "A" "FP"
"sub102" 2 0.8825 "2" "A" "FP"
"sub102" 2 1.0856 "1" "A" "FP"
"sub102" 2 0.6168 "2" "A" "FP"
"sub102" 2 0.6293 "1" "A" "FP"
"sub102" 2 0.8535 "1" "A" "FP"
"sub102" 2 0.561 "1" "A" "FP"
"sub102" 2 1.1377 "2" "A" "FP"
"sub102" 2 0.7302 "2" "A" "FP"
"sub102" 2 0.5551 "1" "A" "FP"
"sub102" 2 0.5671 "1" "A" "FP"
"sub102" 2 0.9274 "2" "A" "FP"
"sub102" 2 1.037 "2" "A" "FP"
"sub102" 2 0.6415 "2" "A" "FP"
"sub102" 2 0.5288 "1" "A" "FP"
"sub102" 1 0.832 "1" "A" "FP"
"sub102" 2 0.7461 "2" "A" "FP"
"sub102" 2 0.8127 "2" "A" "FP"
"sub102" 2 1.3078 "1" "A" "FP"
"sub102" 2 0.888 "2" "A" "FP"
"sub102" 2 1.0887 "2" "A" "FP"
"sub102" 2 0.607 "2" "A" "FP"
"sub102" 2 0.7408 "1" "A" "FP"
"sub102" 1 0.8041 "1" "A" "FP"
"sub102" 2 0.6308 "1" "A" "FP"
"sub102" 2 1.1051 "1" "A" "FP"
"sub102" 2 0.5192 "2" "A" "FP"
"sub102" 2 0.8733 "1" "A" "FP"
"sub102" 2 0.9003 "2" "A" "FP"
"sub102" 2 0.6125 "1" "A" "FP"
"sub102" 2 0.6714 "2" "A" "FP"
"sub102" 2 0.9061 "1" "A" "FP"
"sub102" 2 0.5921 "1" "A" "FP"
"sub102" 2 0.4892 "2" "A" "FP"
"sub102" 2 0.8113 "2" "A" "FP"
"sub102" 2 0.4784 "1" "A" "FP"
"sub102" 2 0.7004 "2" "A" "FP"
"sub102" 2 0.525 "1" "A" "FP"
"sub102" 2 0.4064 "2" "A" "FP"
"sub102" 2 0.7046 "1" "A" "FP"
"sub102" 2 0.6475 "2" "A" "FP"
"sub102" 2 0.4794 "1" "A" "FP"
"sub102" 2 0.5285 "1" "A" "FP"
"sub102" 2 0.464 "1" "A" "FP"
"sub102" 2 0.4683 "2" "A" "FP"
"sub102" 2 0.5903 "1" "A" "FP"
"sub102" 2 0.8359 "1" "A" "FP"
"sub102" 2 0.5198 "1" "A" "FP"
"sub102" 2 0.5876 "2" "A" "FP"
"sub102" 2 0.4685 "1" "A" "FP"
"sub102" 2 0.8579 "1" "A" "FP"
"sub102" 2 0.6076 "1" "A" "FP"
"sub102" 2 0.4656 "2" "A" "FP"
"sub102" 2 0.9414 "2" "A" "FP"
"sub102" 2 0.819 "2" "A" "FP"
"sub102" 2 0.6104 "1" "A" "FP"
"sub102" 2 0.7016 "2" "A" "FP"
"sub102" 2 0.7776 "1" "A" "FP"
"sub102" 2 1.0225 "1" "A" "FP"
"sub102" 2 0.5695 "1" "A" "FP"
"sub102" 2 0.5764 "2" "A" "FP"
"sub102" 2 1.4375 "1" "A" "FP"
"sub102" 2 1.1272 "1" "A" "FP"
"sub102" 2 0.5781 "2" "A" "FP"
"sub102" 2 0.6996 "1" "A" "FP"
"sub102" 2 0.6783 "2" "A" "FP"
"sub102" 2 0.6877 "1" "A" "FP"
"sub102" 2 0.4636 "2" "A" "FP"
"sub102" 2 0.5113 "1" "A" "FP"
"sub102" 2 0.5971 "2" "A" "FP"
"sub102" 1 0.5448 "1" "A" "FP"
"sub102" 2 0.5227 "2" "A" "FP"
"sub102" 2 0.497 "1" "A" "FP"
"sub102" 2 0.5739 "2" "A" "FP"
"sub102" 2 0.6481 "1" "A" "FP"
"sub102" 2 0.5477 "2" "A" "FP"
"sub102" 2 0.7259 "1" "A" "FP"
"sub102" 2 0.7869 "1" "A" "FP"
"sub102" 2 0.9259 "2" "A" "FP"
"sub102" 2 0.7114 "1" "A" "FP"
"sub102" 2 0.9662 "2" "A" "FP"
"sub102" 2 0.6458 "2" "A" "FP"
"sub102" 2 0.5865 "1" "A" "FP"
"sub102" 2 0.8085 "2" "A" "FP"
"sub102" 2 0.6635 "1" "A" "FP"
"sub102" 2 0.5538 "2" "A" "FP"
"sub102" 2 0.6687 "2" "A" "FP"
"sub102" 2 0.8279 "1" "A" "FP"
"sub102" 2 0.8812 "2" "A" "FP"
"sub102" 2 0.7199 "2" "A" "FP"
"sub102" 2 0.5573 "1" "A" "FP"
"sub102" 2 0.7358 "2" "A" "FP"
"sub102" 2 0.6398 "2" "A" "FP"
"sub102" 2 0.4894 "2" "A" "FP"
"sub102" 2 1.2282 "1" "A" "FP"
"sub102" 2 0.407 "2" "A" "FP"
"sub103" 2 0.8275 "2" "A" "FP"
"sub103" 2 1.1445 "2" "A" "FP"
"sub103" 2 0.6505 "2" "A" "FP"
"sub103" 2 0.5206 "2" "A" "FP"
"sub103" 2 0.416 "1" "A" "FP"
"sub103" 2 0.6176 "2" "A" "FP"
"sub103" 1 0.4335 "1" "A" "FP"
"sub103" 1 0.8789 "1" "A" "FP"
"sub103" 2 0.8094 "2" "A" "FP"
"sub103" 2 0.5199 "1" "A" "FP"
"sub103" 2 0.3959 "2" "A" "FP"
"sub103" 2 1.2477 "2" "A" "FP"
"sub103" 2 0.7079 "2" "A" "FP"
"sub103" 2 0.6373 "1" "A" "FP"
"sub103" 2 1.232 "1" "A" "FP"
"sub103" 2 0.8058 "2" "A" "FP"
"sub103" 2 0.6736 "1" "A" "FP"
"sub103" 2 0.9528 "1" "A" "FP"
"sub103" 2 0.572 "1" "A" "FP"
"sub103" 1 0.9066 "1" "A" "FP"
"sub103" 2 1.4267 "2" "A" "FP"
"sub103" 2 0.5617 "2" "A" "FP"
"sub103" 2 0.6854 "2" "A" "FP"
"sub103" 2 1.1309 "2" "A" "FP"
"sub103" 2 0.492 "1" "A" "FP"
"sub103" 2 1.3821 "2" "A" "FP"
